task,caseid,user,ASSIGNEDTEAMNAME,incAmt,end_timestamp,start_timestamp,CREATEDT
85e32bc3038ced169c79bebce5c8c5e88d41e3c8,00df5625251b8e53812c1c6b37d2f2174523d5bd,0a06051366f805fd91c44574b9610499714e6ca8,ab558841df55926c1ba6be98a175281d583e62b5,4930.91,1972-06-16T21:48:20.000,1972-06-16T21:33:07.000,1972-06-03T00:02:53.000
01eccc9676820fa21052b92c093b87563c9f2cde,00df5625251b8e53812c1c6b37d2f2174523d5bd,0a06051366f805fd91c44574b9610499714e6ca8,ab558841df55926c1ba6be98a175281d583e62b5,4930.91,1972-06-16T21:48:21.000,1972-06-16T21:33:08.000,1972-06-02T22:49:08.000
20679d925843a4c25682650e519725d0ddde7465,00df5625251b8e53812c1c6b37d2f2174523d5bd,0a06051366f805fd91c44574b9610499714e6ca8,ab558841df55926c1ba6be98a175281d583e62b5,4930.91,1972-06-16T21:48:21.000,1972-06-16T21:33:08.000,1972-06-02T22:49:31.000
7df0abdc10a97f4fed3aa69ecb347079a16c2c10,00df5625251b8e53812c1c6b37d2f2174523d5bd,0a06051366f805fd91c44574b9610499714e6ca8,d55a31caeb308e00cb303c4195753040959b66bc,4930.91,1972-06-16T21:48:20.000,1972-06-16T21:47:57.000,1972-06-16T21:47:57.000
ac656841faa2a212dc205e2d7c7353b5810d2017,00df5625251b8e53812c1c6b37d2f2174523d5bd,cdd6528e0ad34e0a9f45e8285608f450820450c9,94c1b6409617849557e6605cb41de7bf9e5d5aa2,4930.91,1972-06-16T22:03:10.000,1972-06-16T21:48:13.000,1972-06-16T21:47:39.000
d81d235c8e7843330a8c0a9e5066fa5f509fab61,00df5625251b8e53812c1c6b37d2f2174523d5bd,434b80444330d642643e5a2b317c8da6296b8d91,ab558841df55926c1ba6be98a175281d583e62b5,4930.91,1972-06-18T21:16:58.000,1972-06-18T21:16:45.000,1972-06-16T21:48:03.000
5eb74a1b83b6addb8454997d580d01b638e24a6f,016b3a2aefb9996848f0e8a28ec65bf7936a380d,296c11aa09a4333e75a2604c37c83be848b321a9,ab558841df55926c1ba6be98a175281d583e62b5,1071.82,1972-06-24T23:17:56.000,1972-06-24T23:01:29.000,1972-06-23T18:42:56.000
85e32bc3038ced169c79bebce5c8c5e88d41e3c8,016b3a2aefb9996848f0e8a28ec65bf7936a380d,296c11aa09a4333e75a2604c37c83be848b321a9,ab558841df55926c1ba6be98a175281d583e62b5,1071.82,1972-06-24T23:17:56.000,1972-06-24T23:17:52.000,1972-06-23T19:01:35.000
85e32bc3038ced169c79bebce5c8c5e88d41e3c8,016b3a2aefb9996848f0e8a28ec65bf7936a380d,296c11aa09a4333e75a2604c37c83be848b321a9,ab558841df55926c1ba6be98a175281d583e62b5,1071.82,1972-06-24T23:17:56.000,1972-06-24T23:17:52.000,1972-06-24T20:52:37.000
7df0abdc10a97f4fed3aa69ecb347079a16c2c10,016b3a2aefb9996848f0e8a28ec65bf7936a380d,296c11aa09a4333e75a2604c37c83be848b321a9,ab558841df55926c1ba6be98a175281d583e62b5,1071.82,1972-06-24T23:18:25.000,1972-06-24T23:18:23.000,1972-06-24T23:18:13.000
a12ac8712e66218cbd4e6b2092b190c23d1df406,016b3a2aefb9996848f0e8a28ec65bf7936a380d,296c11aa09a4333e75a2604c37c83be848b321a9,ab558841df55926c1ba6be98a175281d583e62b5,1071.82,1972-06-28T19:02:14.000,1972-06-28T15:57:41.000,1972-06-24T23:18:19.000
ac656841faa2a212dc205e2d7c7353b5810d2017,016b3a2aefb9996848f0e8a28ec65bf7936a380d,06d066a255e89b635ac2d0d8a17d756965fbf1fa,ab558841df55926c1ba6be98a175281d583e62b5,1071.82,1972-06-28T19:03:58.000,1972-06-28T19:01:53.000,1972-06-28T19:01:15.000
01eccc9676820fa21052b92c093b87563c9f2cde,016b3a2aefb9996848f0e8a28ec65bf7936a380d,296c11aa09a4333e75a2604c37c83be848b321a9,ab558841df55926c1ba6be98a175281d583e62b5,1071.82,1972-06-28T19:02:15.000,1972-06-28T19:02:10.000,1972-06-24T23:18:06.000
85e32bc3038ced169c79bebce5c8c5e88d41e3c8,016b3a2aefb9996848f0e8a28ec65bf7936a380d,296c11aa09a4333e75a2604c37c83be848b321a9,ab558841df55926c1ba6be98a175281d583e62b5,1071.82,1972-06-28T19:02:15.000,1972-06-28T19:02:10.000,1972-06-24T23:31:26.000
d81d235c8e7843330a8c0a9e5066fa5f509fab61,016b3a2aefb9996848f0e8a28ec65bf7936a380d,296c11aa09a4333e75a2604c37c83be848b321a9,ab558841df55926c1ba6be98a175281d583e62b5,1071.82,1972-06-28T19:05:26.000,1972-06-28T19:02:10.000,1972-06-28T19:01:26.000
5eb74a1b83b6addb8454997d580d01b638e24a6f,01f768900c847c70be4c812b9b330fd6792b2057,5c775a5a2f09fe34abb9fc18fd320a21c372538c,d55a31caeb308e00cb303c4195753040959b66bc,2579.54,1972-02-23T20:58:57.000,1972-02-23T20:58:49.000,1972-02-22T16:35:52.000
c3d08f48336fa8d3a0e15f856118e83655acb308,01f768900c847c70be4c812b9b330fd6792b2057,5c775a5a2f09fe34abb9fc18fd320a21c372538c,d55a31caeb308e00cb303c4195753040959b66bc,2579.54,1972-02-23T20:58:58.000,1972-02-23T20:58:50.000,1972-02-22T16:35:52.000
c3d08f48336fa8d3a0e15f856118e83655acb308,01f768900c847c70be4c812b9b330fd6792b2057,5c775a5a2f09fe34abb9fc18fd320a21c372538c,d55a31caeb308e00cb303c4195753040959b66bc,2579.54,1972-02-23T20:59:24.000,1972-02-23T20:58:50.000,1972-02-22T16:35:52.000
01eccc9676820fa21052b92c093b87563c9f2cde,01f768900c847c70be4c812b9b330fd6792b2057,5c775a5a2f09fe34abb9fc18fd320a21c372538c,d55a31caeb308e00cb303c4195753040959b66bc,2579.54,1972-02-23T20:58:58.000,1972-02-23T20:58:50.000,1972-02-23T20:58:29.000
85e32bc3038ced169c79bebce5c8c5e88d41e3c8,01f768900c847c70be4c812b9b330fd6792b2057,5c775a5a2f09fe34abb9fc18fd320a21c372538c,d55a31caeb308e00cb303c4195753040959b66bc,2579.54,1972-02-23T21:08:54.000,1972-02-23T21:08:52.000,1972-02-23T21:08:42.000
01eccc9676820fa21052b92c093b87563c9f2cde,01f768900c847c70be4c812b9b330fd6792b2057,5c775a5a2f09fe34abb9fc18fd320a21c372538c,d55a31caeb308e00cb303c4195753040959b66bc,2579.54,1972-02-23T21:08:54.000,1972-02-23T21:08:52.000,1972-02-23T21:08:24.000
c3d08f48336fa8d3a0e15f856118e83655acb308,01f768900c847c70be4c812b9b330fd6792b2057,5c775a5a2f09fe34abb9fc18fd320a21c372538c,d55a31caeb308e00cb303c4195753040959b66bc,2579.54,1972-02-25T19:21:43.000,1972-02-25T19:21:38.000,1972-02-23T23:44:41.000
85e32bc3038ced169c79bebce5c8c5e88d41e3c8,01f768900c847c70be4c812b9b330fd6792b2057,5c775a5a2f09fe34abb9fc18fd320a21c372538c,d55a31caeb308e00cb303c4195753040959b66bc,2579.54,1972-02-25T19:21:43.000,1972-02-25T19:21:38.000,1972-02-23T23:45:32.000
01eccc9676820fa21052b92c093b87563c9f2cde,01f768900c847c70be4c812b9b330fd6792b2057,5c775a5a2f09fe34abb9fc18fd320a21c372538c,d55a31caeb308e00cb303c4195753040959b66bc,2579.54,1972-02-25T19:21:43.000,1972-02-25T19:21:39.000,1972-02-23T21:08:59.000
85e32bc3038ced169c79bebce5c8c5e88d41e3c8,01f768900c847c70be4c812b9b330fd6792b2057,5c775a5a2f09fe34abb9fc18fd320a21c372538c,d55a31caeb308e00cb303c4195753040959b66bc,2579.54,1972-02-25T19:28:29.000,1972-02-25T19:28:26.000,1972-02-25T19:23:35.000
01eccc9676820fa21052b92c093b87563c9f2cde,01f768900c847c70be4c812b9b330fd6792b2057,5c775a5a2f09fe34abb9fc18fd320a21c372538c,d55a31caeb308e00cb303c4195753040959b66bc,2579.54,1972-02-25T19:28:29.000,1972-02-25T19:28:26.000,1972-02-25T19:28:22.000
85e32bc3038ced169c79bebce5c8c5e88d41e3c8,01f768900c847c70be4c812b9b330fd6792b2057,5c775a5a2f09fe34abb9fc18fd320a21c372538c,d55a31caeb308e00cb303c4195753040959b66bc,2579.54,1972-02-25T19:45:48.000,1972-02-25T19:45:46.000,1972-02-25T19:45:17.000
85e32bc3038ced169c79bebce5c8c5e88d41e3c8,01f768900c847c70be4c812b9b330fd6792b2057,c9ec1c4fd67b28f288c71e9f8949523c471f31b9,d55a31caeb308e00cb303c4195753040959b66bc,2579.54,1972-03-10T00:17:33.000,1972-03-08T23:37:50.000,1972-03-04T23:14:39.000
20679d925843a4c25682650e519725d0ddde7465,01f768900c847c70be4c812b9b330fd6792b2057,278185df3bd8a90f7605abe14af149fe50907f05,d55a31caeb308e00cb303c4195753040959b66bc,2579.54,1972-03-10T00:17:33.000,1972-03-09T22:36:38.000,1972-02-25T19:28:35.000
85e32bc3038ced169c79bebce5c8c5e88d41e3c8,01f768900c847c70be4c812b9b330fd6792b2057,6b552b337ca6fd8fb60768946138d94c6ff8ae9c,d55a31caeb308e00cb303c4195753040959b66bc,2579.54,1972-03-10T01:17:03.000,1972-03-10T01:17:01.000,1972-03-10T00:18:19.000
20679d925843a4c25682650e519725d0ddde7465,01f768900c847c70be4c812b9b330fd6792b2057,6b552b337ca6fd8fb60768946138d94c6ff8ae9c,d55a31caeb308e00cb303c4195753040959b66bc,2579.54,1972-03-10T01:17:03.000,1972-03-10T01:17:02.000,1972-03-10T00:17:55.000
85e32bc3038ced169c79bebce5c8c5e88d41e3c8,01f768900c847c70be4c812b9b330fd6792b2057,6b552b337ca6fd8fb60768946138d94c6ff8ae9c,d55a31caeb308e00cb303c4195753040959b66bc,2579.54,1972-03-10T01:35:51.000,1972-03-10T01:35:49.000,1972-03-10T01:29:30.000
85e32bc3038ced169c79bebce5c8c5e88d41e3c8,01f768900c847c70be4c812b9b330fd6792b2057,1ec29f6062fd9197026c1806c75423cecb812c46,d55a31caeb308e00cb303c4195753040959b66bc,2579.54,1972-03-11T16:50:50.000,1972-03-11T16:50:47.000,1972-03-11T16:16:23.000
01eccc9676820fa21052b92c093b87563c9f2cde,01f768900c847c70be4c812b9b330fd6792b2057,5c775a5a2f09fe34abb9fc18fd320a21c372538c,d55a31caeb308e00cb303c4195753040959b66bc,2579.54,1972-03-11T17:01:35.000,1972-03-11T16:50:58.000,1972-03-10T01:29:10.000
20679d925843a4c25682650e519725d0ddde7465,01f768900c847c70be4c812b9b330fd6792b2057,5c775a5a2f09fe34abb9fc18fd320a21c372538c,d55a31caeb308e00cb303c4195753040959b66bc,2579.54,1972-03-11T17:01:34.000,1972-03-11T16:50:58.000,1972-03-10T01:29:14.000
01eccc9676820fa21052b92c093b87563c9f2cde,01f768900c847c70be4c812b9b330fd6792b2057,278185df3bd8a90f7605abe14af149fe50907f05,d55a31caeb308e00cb303c4195753040959b66bc,2579.54,1972-03-29T15:37:59.000,1972-03-29T15:37:57.000,1972-03-11T17:03:22.000
20679d925843a4c25682650e519725d0ddde7465,01f768900c847c70be4c812b9b330fd6792b2057,278185df3bd8a90f7605abe14af149fe50907f05,d55a31caeb308e00cb303c4195753040959b66bc,2579.54,1972-03-29T15:40:30.000,1972-03-29T15:37:57.000,1972-03-11T17:03:55.000
01eccc9676820fa21052b92c093b87563c9f2cde,01f768900c847c70be4c812b9b330fd6792b2057,278185df3bd8a90f7605abe14af149fe50907f05,d55a31caeb308e00cb303c4195753040959b66bc,2579.54,1972-04-04T15:35:34.000,1972-04-04T15:34:24.000,1972-03-29T15:38:00.000
20679d925843a4c25682650e519725d0ddde7465,01f768900c847c70be4c812b9b330fd6792b2057,278185df3bd8a90f7605abe14af149fe50907f05,d55a31caeb308e00cb303c4195753040959b66bc,2579.54,1972-04-04T15:35:31.000,1972-04-04T15:34:24.000,1972-03-29T15:40:36.000
85e32bc3038ced169c79bebce5c8c5e88d41e3c8,01f768900c847c70be4c812b9b330fd6792b2057,278185df3bd8a90f7605abe14af149fe50907f05,d55a31caeb308e00cb303c4195753040959b66bc,2579.54,1972-04-04T15:35:27.000,1972-04-04T15:34:24.000,1972-03-29T17:34:20.000
85e32bc3038ced169c79bebce5c8c5e88d41e3c8,01f768900c847c70be4c812b9b330fd6792b2057,c9ec1c4fd67b28f288c71e9f8949523c471f31b9,d55a31caeb308e00cb303c4195753040959b66bc,2579.54,1972-04-07T17:09:01.000,1972-04-07T16:55:45.000,1972-04-04T15:38:08.000
01eccc9676820fa21052b92c093b87563c9f2cde,01f768900c847c70be4c812b9b330fd6792b2057,c9ec1c4fd67b28f288c71e9f8949523c471f31b9,d55a31caeb308e00cb303c4195753040959b66bc,2579.54,1972-04-07T17:09:01.000,1972-04-07T16:55:46.000,1972-04-04T15:35:36.000
20679d925843a4c25682650e519725d0ddde7465,01f768900c847c70be4c812b9b330fd6792b2057,c9ec1c4fd67b28f288c71e9f8949523c471f31b9,d55a31caeb308e00cb303c4195753040959b66bc,2579.54,1972-04-07T17:09:02.000,1972-04-07T16:55:46.000,1972-04-04T15:35:45.000
20679d925843a4c25682650e519725d0ddde7465,01f768900c847c70be4c812b9b330fd6792b2057,0d978de9cbc92f4bdcbd9d0ff4e60125ee6a1e2f,d55a31caeb308e00cb303c4195753040959b66bc,2579.54,1972-04-13T01:13:07.000,1972-04-13T01:13:04.000,1972-04-07T17:09:08.000
01eccc9676820fa21052b92c093b87563c9f2cde,01f768900c847c70be4c812b9b330fd6792b2057,0d978de9cbc92f4bdcbd9d0ff4e60125ee6a1e2f,d55a31caeb308e00cb303c4195753040959b66bc,2579.54,1972-04-13T01:13:07.000,1972-04-13T01:13:04.000,1972-04-07T17:09:12.000
a12ac8712e66218cbd4e6b2092b190c23d1df406,01f768900c847c70be4c812b9b330fd6792b2057,0d978de9cbc92f4bdcbd9d0ff4e60125ee6a1e2f,d55a31caeb308e00cb303c4195753040959b66bc,2579.54,1972-04-13T17:59:24.000,1972-04-13T17:59:12.000,1972-04-13T01:13:24.000
a12ac8712e66218cbd4e6b2092b190c23d1df406,01f768900c847c70be4c812b9b330fd6792b2057,0d978de9cbc92f4bdcbd9d0ff4e60125ee6a1e2f,d55a31caeb308e00cb303c4195753040959b66bc,2579.54,1972-04-14T17:02:08.000,1972-04-13T17:59:52.000,1972-04-13T17:59:33.000
a12ac8712e66218cbd4e6b2092b190c23d1df406,01f768900c847c70be4c812b9b330fd6792b2057,36ddc9ad065481a60ede50ede21db62e8c09e197,d55a31caeb308e00cb303c4195753040959b66bc,2579.54,1972-04-15T00:08:56.000,1972-04-15T00:08:52.000,1972-04-15T00:08:52.000
ac656841faa2a212dc205e2d7c7353b5810d2017,01f768900c847c70be4c812b9b330fd6792b2057,e8ef4d3c7ff20d6d5db74cd32539062f1023e1ae,55e4124e8d8b3571f9fbddbdc88ab314d04519d0,2579.54,1972-04-21T17:42:50.000,1972-04-21T17:42:22.000,1972-04-21T17:42:22.000
01eccc9676820fa21052b92c093b87563c9f2cde,01f768900c847c70be4c812b9b330fd6792b2057,a4d27543b6223df7c320c258b24d2cfbe95ec85a,d55a31caeb308e00cb303c4195753040959b66bc,2579.54,1972-04-21T17:42:58.000,1972-04-21T17:42:55.000,1972-04-13T01:13:15.000
20679d925843a4c25682650e519725d0ddde7465,01f768900c847c70be4c812b9b330fd6792b2057,a4d27543b6223df7c320c258b24d2cfbe95ec85a,d55a31caeb308e00cb303c4195753040959b66bc,2579.54,1972-04-21T17:42:58.000,1972-04-21T17:42:56.000,1972-04-14T17:02:16.000
85e32bc3038ced169c79bebce5c8c5e88d41e3c8,01f768900c847c70be4c812b9b330fd6792b2057,376d447b48e0b6086d15c6b7edfc37a174b004d1,d55a31caeb308e00cb303c4195753040959b66bc,2579.54,1972-05-13T00:31:32.000,1972-05-09T22:48:07.000,1972-05-06T17:46:00.000
85e32bc3038ced169c79bebce5c8c5e88d41e3c8,01f768900c847c70be4c812b9b330fd6792b2057,376d447b48e0b6086d15c6b7edfc37a174b004d1,d55a31caeb308e00cb303c4195753040959b66bc,2579.54,1972-05-13T00:31:39.000,1972-05-13T00:31:36.000,1972-05-11T17:03:52.000
85e32bc3038ced169c79bebce5c8c5e88d41e3c8,01f768900c847c70be4c812b9b330fd6792b2057,cdd6528e0ad34e0a9f45e8285608f450820450c9,d55a31caeb308e00cb303c4195753040959b66bc,2579.54,1972-05-20T19:21:59.000,1972-05-19T17:01:28.000,1972-05-13T00:32:34.000
85e32bc3038ced169c79bebce5c8c5e88d41e3c8,01f768900c847c70be4c812b9b330fd6792b2057,cdd6528e0ad34e0a9f45e8285608f450820450c9,d55a31caeb308e00cb303c4195753040959b66bc,2579.54,1972-06-20T17:52:40.000,1972-06-15T15:44:38.000,1972-06-08T20:39:46.000
c3d08f48336fa8d3a0e15f856118e83655acb308,01f768900c847c70be4c812b9b330fd6792b2057,cdd6528e0ad34e0a9f45e8285608f450820450c9,d55a31caeb308e00cb303c4195753040959b66bc,2579.54,1972-06-20T17:52:40.000,1972-06-20T17:52:17.000,1972-06-20T17:49:33.000
7df0abdc10a97f4fed3aa69ecb347079a16c2c10,01f768900c847c70be4c812b9b330fd6792b2057,cdd6528e0ad34e0a9f45e8285608f450820450c9,d55a31caeb308e00cb303c4195753040959b66bc,2579.54,1972-06-20T17:52:40.000,1972-06-20T17:52:31.000,1972-06-20T17:52:21.000
d81d235c8e7843330a8c0a9e5066fa5f509fab61,01f768900c847c70be4c812b9b330fd6792b2057,cdd6528e0ad34e0a9f45e8285608f450820450c9,d55a31caeb308e00cb303c4195753040959b66bc,2579.54,1972-06-22T21:22:05.000,1972-06-20T17:52:33.000,1972-06-20T17:52:26.000
5eb74a1b83b6addb8454997d580d01b638e24a6f,01ff202792ef141057792499bf5f4cc4d93daeff,985b9bf5de26f328e8f69fd92cdf457d8056539e,ab558841df55926c1ba6be98a175281d583e62b5,1455.26,1972-02-10T23:28:23.000,1972-02-10T23:28:19.000,1972-02-09T22:39:41.000
01eccc9676820fa21052b92c093b87563c9f2cde,01ff202792ef141057792499bf5f4cc4d93daeff,f0765b31bc882476c63d84e5517db12e8b52143d,ab558841df55926c1ba6be98a175281d583e62b5,1455.26,1972-02-11T00:10:59.000,1972-02-11T00:10:57.000,1972-02-10T23:28:29.000
20679d925843a4c25682650e519725d0ddde7465,01ff202792ef141057792499bf5f4cc4d93daeff,f0765b31bc882476c63d84e5517db12e8b52143d,ab558841df55926c1ba6be98a175281d583e62b5,1455.26,1972-02-11T00:10:59.000,1972-02-11T00:10:57.000,1972-02-10T23:28:38.000
01eccc9676820fa21052b92c093b87563c9f2cde,01ff202792ef141057792499bf5f4cc4d93daeff,6b552b337ca6fd8fb60768946138d94c6ff8ae9c,ab558841df55926c1ba6be98a175281d583e62b5,1455.26,1972-02-11T00:18:51.000,1972-02-11T00:18:49.000,1972-02-11T00:11:13.000
20679d925843a4c25682650e519725d0ddde7465,01ff202792ef141057792499bf5f4cc4d93daeff,6b552b337ca6fd8fb60768946138d94c6ff8ae9c,ab558841df55926c1ba6be98a175281d583e62b5,1455.26,1972-02-11T00:18:51.000,1972-02-11T00:18:49.000,1972-02-11T00:11:26.000
01eccc9676820fa21052b92c093b87563c9f2cde,01ff202792ef141057792499bf5f4cc4d93daeff,3d94ae9719c193113b49f823744d2d37a05b7310,ab558841df55926c1ba6be98a175281d583e62b5,1455.26,1972-02-19T22:11:04.000,1972-02-19T22:10:58.000,1972-02-11T00:18:57.000
20679d925843a4c25682650e519725d0ddde7465,01ff202792ef141057792499bf5f4cc4d93daeff,3d94ae9719c193113b49f823744d2d37a05b7310,ab558841df55926c1ba6be98a175281d583e62b5,1455.26,1972-02-19T22:11:04.000,1972-02-19T22:10:58.000,1972-02-11T00:19:02.000
85e32bc3038ced169c79bebce5c8c5e88d41e3c8,01ff202792ef141057792499bf5f4cc4d93daeff,3d94ae9719c193113b49f823744d2d37a05b7310,ab558841df55926c1ba6be98a175281d583e62b5,1455.26,1972-02-19T22:11:04.000,1972-02-19T22:10:58.000,1972-02-11T02:09:26.000
85e32bc3038ced169c79bebce5c8c5e88d41e3c8,01ff202792ef141057792499bf5f4cc4d93daeff,3d94ae9719c193113b49f823744d2d37a05b7310,ab558841df55926c1ba6be98a175281d583e62b5,1455.26,1972-02-19T22:11:05.000,1972-02-19T22:10:59.000,1972-02-16T22:34:46.000
85e32bc3038ced169c79bebce5c8c5e88d41e3c8,01ff202792ef141057792499bf5f4cc4d93daeff,3d94ae9719c193113b49f823744d2d37a05b7310,ab558841df55926c1ba6be98a175281d583e62b5,1455.26,1972-02-19T22:21:24.000,1972-02-19T22:21:22.000,1972-02-19T22:16:56.000
ac656841faa2a212dc205e2d7c7353b5810d2017,01ff202792ef141057792499bf5f4cc4d93daeff,1ec29f6062fd9197026c1806c75423cecb812c46,ab558841df55926c1ba6be98a175281d583e62b5,1455.26,1972-02-19T22:23:15.000,1972-02-19T22:21:36.000,1972-02-19T22:20:50.000
7df0abdc10a97f4fed3aa69ecb347079a16c2c10,01ff202792ef141057792499bf5f4cc4d93daeff,3d94ae9719c193113b49f823744d2d37a05b7310,ab558841df55926c1ba6be98a175281d583e62b5,1455.26,1972-02-19T22:28:54.000,1972-02-19T22:28:52.000,1972-02-19T22:28:49.000
01eccc9676820fa21052b92c093b87563c9f2cde,01ff202792ef141057792499bf5f4cc4d93daeff,1ec29f6062fd9197026c1806c75423cecb812c46,ab558841df55926c1ba6be98a175281d583e62b5,1455.26,1972-02-22T22:17:44.000,1972-02-22T22:17:42.000,1972-02-19T22:21:46.000
20679d925843a4c25682650e519725d0ddde7465,01ff202792ef141057792499bf5f4cc4d93daeff,1ec29f6062fd9197026c1806c75423cecb812c46,ab558841df55926c1ba6be98a175281d583e62b5,1455.26,1972-02-22T22:17:45.000,1972-02-22T22:17:43.000,1972-02-19T22:21:42.000
85e32bc3038ced169c79bebce5c8c5e88d41e3c8,01ff202792ef141057792499bf5f4cc4d93daeff,434b80444330d642643e5a2b317c8da6296b8d91,ab558841df55926c1ba6be98a175281d583e62b5,1455.26,1972-02-23T00:58:06.000,1972-02-23T00:54:38.000,1972-02-23T00:54:38.000
85e32bc3038ced169c79bebce5c8c5e88d41e3c8,01ff202792ef141057792499bf5f4cc4d93daeff,434b80444330d642643e5a2b317c8da6296b8d91,ab558841df55926c1ba6be98a175281d583e62b5,1455.26,1972-02-23T00:59:03.000,1972-02-23T00:58:14.000,1972-02-23T00:58:13.000
01eccc9676820fa21052b92c093b87563c9f2cde,01ff202792ef141057792499bf5f4cc4d93daeff,5c775a5a2f09fe34abb9fc18fd320a21c372538c,ab558841df55926c1ba6be98a175281d583e62b5,1455.26,1972-02-24T23:22:26.000,1972-02-24T23:22:23.000,1972-02-22T22:17:54.000
20679d925843a4c25682650e519725d0ddde7465,01ff202792ef141057792499bf5f4cc4d93daeff,5c775a5a2f09fe34abb9fc18fd320a21c372538c,ab558841df55926c1ba6be98a175281d583e62b5,1455.26,1972-02-24T23:22:26.000,1972-02-24T23:22:24.000,1972-02-22T22:18:13.000
01eccc9676820fa21052b92c093b87563c9f2cde,01ff202792ef141057792499bf5f4cc4d93daeff,a9de2e13f5bfec81dd26f077fc0f2d7b1016ff79,ab558841df55926c1ba6be98a175281d583e62b5,1455.26,1972-03-16T17:03:07.000,1972-03-16T16:58:16.000,1972-02-24T23:22:30.000
20679d925843a4c25682650e519725d0ddde7465,01ff202792ef141057792499bf5f4cc4d93daeff,a9de2e13f5bfec81dd26f077fc0f2d7b1016ff79,ab558841df55926c1ba6be98a175281d583e62b5,1455.26,1972-03-16T17:02:57.000,1972-03-16T16:58:16.000,1972-02-24T23:35:49.000
01eccc9676820fa21052b92c093b87563c9f2cde,01ff202792ef141057792499bf5f4cc4d93daeff,c5676f623c9417dfdbfb7ec14aca67c07239f673,ab558841df55926c1ba6be98a175281d583e62b5,1455.26,1972-03-28T18:58:10.000,1972-03-28T18:58:07.000,1972-03-16T17:03:08.000
85e32bc3038ced169c79bebce5c8c5e88d41e3c8,01ff202792ef141057792499bf5f4cc4d93daeff,c5676f623c9417dfdbfb7ec14aca67c07239f673,ab558841df55926c1ba6be98a175281d583e62b5,1455.26,1972-03-28T18:58:10.000,1972-03-28T18:58:07.000,1972-03-24T01:23:22.000
20679d925843a4c25682650e519725d0ddde7465,01ff202792ef141057792499bf5f4cc4d93daeff,c5676f623c9417dfdbfb7ec14aca67c07239f673,ab558841df55926c1ba6be98a175281d583e62b5,1455.26,1972-03-28T18:58:10.000,1972-03-28T18:58:08.000,1972-03-16T17:02:59.000
01eccc9676820fa21052b92c093b87563c9f2cde,01ff202792ef141057792499bf5f4cc4d93daeff,6b552b337ca6fd8fb60768946138d94c6ff8ae9c,ab558841df55926c1ba6be98a175281d583e62b5,1455.26,1972-04-11T23:20:00.000,1972-04-11T23:19:57.000,1972-03-28T18:58:15.000
85e32bc3038ced169c79bebce5c8c5e88d41e3c8,01ff202792ef141057792499bf5f4cc4d93daeff,6b552b337ca6fd8fb60768946138d94c6ff8ae9c,ab558841df55926c1ba6be98a175281d583e62b5,1455.26,1972-04-11T23:20:00.000,1972-04-11T23:19:57.000,1972-04-08T22:15:23.000
85e32bc3038ced169c79bebce5c8c5e88d41e3c8,01ff202792ef141057792499bf5f4cc4d93daeff,6b552b337ca6fd8fb60768946138d94c6ff8ae9c,ab558841df55926c1ba6be98a175281d583e62b5,1455.26,1972-04-11T23:20:00.000,1972-04-11T23:19:57.000,1972-04-08T22:15:55.000
7df0abdc10a97f4fed3aa69ecb347079a16c2c10,01ff202792ef141057792499bf5f4cc4d93daeff,6b552b337ca6fd8fb60768946138d94c6ff8ae9c,ab558841df55926c1ba6be98a175281d583e62b5,1455.26,1972-04-11T23:20:00.000,1972-04-11T23:19:57.000,1972-04-11T23:19:54.000
20679d925843a4c25682650e519725d0ddde7465,01ff202792ef141057792499bf5f4cc4d93daeff,6b552b337ca6fd8fb60768946138d94c6ff8ae9c,ab558841df55926c1ba6be98a175281d583e62b5,1455.26,1972-04-11T23:20:00.000,1972-04-11T23:19:58.000,1972-03-28T18:58:20.000
d81d235c8e7843330a8c0a9e5066fa5f509fab61,01ff202792ef141057792499bf5f4cc4d93daeff,6b552b337ca6fd8fb60768946138d94c6ff8ae9c,ab558841df55926c1ba6be98a175281d583e62b5,1455.26,1972-04-11T23:21:38.000,1972-04-11T23:21:37.000,1972-04-11T23:20:05.000
5eb74a1b83b6addb8454997d580d01b638e24a6f,020acf13b96157ceb6d94673bc6f4d99e1971880,3d94ae9719c193113b49f823744d2d37a05b7310,ab558841df55926c1ba6be98a175281d583e62b5,626.36,1972-08-03T22:34:28.000,1972-08-03T17:53:06.000,1972-08-03T00:48:01.000
85e32bc3038ced169c79bebce5c8c5e88d41e3c8,020acf13b96157ceb6d94673bc6f4d99e1971880,3d94ae9719c193113b49f823744d2d37a05b7310,ab558841df55926c1ba6be98a175281d583e62b5,626.36,1972-08-03T22:32:21.000,1972-08-03T22:32:19.000,1972-08-03T01:26:12.000
20679d925843a4c25682650e519725d0ddde7465,020acf13b96157ceb6d94673bc6f4d99e1971880,8225d9f03f3640235f9fb7a31b956d4da1ef87a9,ab558841df55926c1ba6be98a175281d583e62b5,626.36,1972-08-10T18:46:38.000,1972-08-09T22:18:21.000,1972-08-03T22:34:57.000
01eccc9676820fa21052b92c093b87563c9f2cde,020acf13b96157ceb6d94673bc6f4d99e1971880,8225d9f03f3640235f9fb7a31b956d4da1ef87a9,ab558841df55926c1ba6be98a175281d583e62b5,626.36,1972-08-10T18:46:41.000,1972-08-09T22:18:22.000,1972-08-03T22:34:37.000
