task,caseid,user,LogType,elementId,processId,resourceId,end_timestamp,start_timestamp
Q,1457,DEF-000002,MXML.EnactmentLog,Task_08t6quk,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2020-12-23T21:19:35.419,2020-12-23T20:30:04.938
R,1457,DEF-000003,MXML.EnactmentLog,Task_00cy468,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2020-12-23T21:26:35.796,2020-12-23T21:19:35.419
S,1457,DEF-000002,MXML.EnactmentLog,Task_0iex542,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2020-12-23T21:30:12.056,2020-12-23T21:26:35.796
T,1457,DEF-000003,MXML.EnactmentLog,Task_02gig04,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2020-12-23T21:31:11.595,2020-12-23T21:30:12.056
P,1457,ABC-000001,MXML.EnactmentLog,Task_0tm4h1h,Process_1,QBP_DEFAULT_RESOURCE,2020-12-24T02:25:08.655,2020-12-24T01:53:13.190
Q,1457,DEF-000002,MXML.EnactmentLog,Task_08t6quk,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2020-12-24T06:10:57.123,2020-12-24T03:25:59.993
R,1457,DEF-000003,MXML.EnactmentLog,Task_00cy468,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2020-12-24T12:36:39.938,2020-12-24T12:08:38.384
S,1457,DEF-000003,MXML.EnactmentLog,Task_0iex542,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2020-12-24T13:34:48.561,2020-12-24T13:12:30.742
T,1457,DEF-000001,MXML.EnactmentLog,Task_02gig04,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2020-12-24T14:01:26.370,2020-12-24T13:57:54.924
A,1458,ABC-000001,MXML.EnactmentLog,Task_1mwrpiw,Process_1,QBP_DEFAULT_RESOURCE,2020-12-23T13:46:53.798,2020-12-23T13:37:04.658
B,1458,ABC-000001,MXML.EnactmentLog,Task_1w88vmv,Process_1,QBP_DEFAULT_RESOURCE,2020-12-23T15:42:26.543,2020-12-23T15:31:54.381
G,1458,ABC-000001,MXML.EnactmentLog,Task_0pf3qxv,Process_1,QBP_DEFAULT_RESOURCE,2020-12-23T16:16:18.279,2020-12-23T16:09:26.082
F,1458,ABC-000001,MXML.EnactmentLog,Task_0dfp9e9,Process_1,QBP_DEFAULT_RESOURCE,2020-12-23T16:21:40.230,2020-12-23T16:16:18.279
D,1458,ABC-000001,MXML.EnactmentLog,Task_1u4gdar,Process_1,QBP_DEFAULT_RESOURCE,2020-12-23T16:35:37.888,2020-12-23T16:21:40.230
H,1458,ABC-000001,MXML.EnactmentLog,Task_1yczilm,Process_1,QBP_DEFAULT_RESOURCE,2020-12-23T16:39:15.607,2020-12-23T16:35:37.888
C,1458,ABC-000001,MXML.EnactmentLog,Task_1xhajjz,Process_1,QBP_DEFAULT_RESOURCE,2020-12-23T16:43:39.166,2020-12-23T16:39:15.607
E,1458,ABC-000001,MXML.EnactmentLog,Task_1f0rzqa,Process_1,QBP_DEFAULT_RESOURCE,2020-12-23T16:53:26.961,2020-12-23T16:43:39.166
I,1458,ABC-000001,MXML.EnactmentLog,Task_1eucwiz,Process_1,QBP_DEFAULT_RESOURCE,2020-12-23T19:55:49.732,2020-12-23T19:54:49.732
P,1458,ABC-000001,MXML.EnactmentLog,Task_0tm4h1h,Process_1,QBP_DEFAULT_RESOURCE,2020-12-23T22:27:07.354,2020-12-23T22:24:53.335
Q,1458,DEF-000003,MXML.EnactmentLog,Task_08t6quk,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2020-12-24T01:03:01.117,2020-12-23T22:27:07.354
R,1458,DEF-000001,MXML.EnactmentLog,Task_00cy468,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2020-12-24T02:42:26.751,2020-12-24T01:03:01.117
S,1458,DEF-000003,MXML.EnactmentLog,Task_0iex542,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2020-12-24T04:33:32.034,2020-12-24T04:30:55.679
T,1458,DEF-000003,MXML.EnactmentLog,Task_02gig04,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2020-12-24T07:18:07.736,2020-12-24T07:06:56.736
A,1459,ABC-000001,MXML.EnactmentLog,Task_1mwrpiw,Process_1,QBP_DEFAULT_RESOURCE,2020-12-23T13:48:36.828,2020-12-23T13:46:53.798
B,1459,ABC-000001,MXML.EnactmentLog,Task_1w88vmv,Process_1,QBP_DEFAULT_RESOURCE,2020-12-23T15:46:36.899,2020-12-23T15:42:26.543
G,1459,ABC-000001,MXML.EnactmentLog,Task_0pf3qxv,Process_1,QBP_DEFAULT_RESOURCE,2020-12-23T16:57:55.890,2020-12-23T16:53:26.961
F,1459,ABC-000001,MXML.EnactmentLog,Task_0dfp9e9,Process_1,QBP_DEFAULT_RESOURCE,2020-12-23T16:58:29.599,2020-12-23T16:57:55.890
D,1459,ABC-000001,MXML.EnactmentLog,Task_1u4gdar,Process_1,QBP_DEFAULT_RESOURCE,2020-12-23T16:59:16.856,2020-12-23T16:58:29.599
H,1459,ABC-000001,MXML.EnactmentLog,Task_1yczilm,Process_1,QBP_DEFAULT_RESOURCE,2020-12-23T17:20:49.097,2020-12-23T16:59:16.856
C,1459,ABC-000001,MXML.EnactmentLog,Task_1xhajjz,Process_1,QBP_DEFAULT_RESOURCE,2020-12-23T17:23:39.671,2020-12-23T17:20:49.097
E,1459,ABC-000001,MXML.EnactmentLog,Task_1f0rzqa,Process_1,QBP_DEFAULT_RESOURCE,2020-12-23T17:25:28.296,2020-12-23T17:23:39.671
I,1459,ABC-000001,MXML.EnactmentLog,Task_1eucwiz,Process_1,QBP_DEFAULT_RESOURCE,2020-12-23T19:56:49.732,2020-12-23T19:55:49.732
P,1459,ABC-000001,MXML.EnactmentLog,Task_0tm4h1h,Process_1,QBP_DEFAULT_RESOURCE,2020-12-23T22:54:12.428,2020-12-23T22:32:14.347
Q,1459,DEF-000001,MXML.EnactmentLog,Task_08t6quk,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2020-12-23T23:31:33.983,2020-12-23T22:54:12.428
R,1459,DEF-000001,MXML.EnactmentLog,Task_00cy468,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2020-12-23T23:33:42.620,2020-12-23T23:31:33.983
S,1459,DEF-000001,MXML.EnactmentLog,Task_0iex542,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2020-12-23T23:52:50.332,2020-12-23T23:33:42.620
T,1459,DEF-000001,MXML.EnactmentLog,Task_02gig04,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2020-12-23T23:53:50.390,2020-12-23T23:52:50.332
I,1459,ABC-000001,MXML.EnactmentLog,Task_1eucwiz,Process_1,QBP_DEFAULT_RESOURCE,2020-12-24T01:52:06.070,2020-12-24T01:51:06.070
J,1459,ABC-000001,MXML.EnactmentLog,Task_17qz3y7,Process_1,QBP_DEFAULT_RESOURCE,2020-12-24T02:53:50.390,2020-12-24T02:48:35.478
P,1459,ABC-000001,MXML.EnactmentLog,Task_0tm4h1h,Process_1,QBP_DEFAULT_RESOURCE,2020-12-24T03:23:14.051,2020-12-24T02:59:01.197
Q,1459,DEF-000001,MXML.EnactmentLog,Task_08t6quk,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2020-12-24T07:07:24.907,2020-12-24T05:51:24.379
R,1459,DEF-000001,MXML.EnactmentLog,Task_00cy468,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2020-12-24T12:52:19.711,2020-12-24T12:47:45.177
S,1459,DEF-000001,MXML.EnactmentLog,Task_0iex542,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2020-12-24T13:57:54.924,2020-12-24T13:39:53.314
T,1459,DEF-000001,MXML.EnactmentLog,Task_02gig04,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2020-12-24T14:07:25.941,2020-12-24T14:07:23.482
I,1459,ABC-000001,MXML.EnactmentLog,Task_1eucwiz,Process_1,QBP_DEFAULT_RESOURCE,2020-12-24T16:49:48.207,2020-12-24T16:48:48.207
P,1459,ABC-000001,MXML.EnactmentLog,Task_0tm4h1h,Process_1,QBP_DEFAULT_RESOURCE,2020-12-24T21:58:59.650,2020-12-24T20:43:45.815
Q,1459,DEF-000003,MXML.EnactmentLog,Task_08t6quk,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2020-12-24T22:53:54.157,2020-12-24T21:58:59.650
R,1459,DEF-000001,MXML.EnactmentLog,Task_00cy468,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2020-12-25T01:47:11.461,2020-12-24T23:56:04.139
S,1459,DEF-000003,MXML.EnactmentLog,Task_0iex542,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2020-12-25T05:50:31.302,2020-12-25T05:14:52.967
T,1459,DEF-000003,MXML.EnactmentLog,Task_02gig04,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2020-12-25T16:23:00.494,2020-12-25T16:20:27.422
A,146,ABC-000001,MXML.EnactmentLog,Task_1mwrpiw,Process_1,QBP_DEFAULT_RESOURCE,2020-04-28T14:20:10.297,2020-04-28T13:40:08.414
B,146,ABC-000001,MXML.EnactmentLog,Task_1w88vmv,Process_1,QBP_DEFAULT_RESOURCE,2020-04-28T14:34:13.411,2020-04-28T14:34:07.619
G,146,ABC-000001,MXML.EnactmentLog,Task_0pf3qxv,Process_1,QBP_DEFAULT_RESOURCE,2020-04-28T15:16:38.914,2020-04-28T15:08:24.652
F,146,ABC-000001,MXML.EnactmentLog,Task_0dfp9e9,Process_1,QBP_DEFAULT_RESOURCE,2020-04-28T15:17:07.393,2020-04-28T15:16:38.914
D,146,ABC-000001,MXML.EnactmentLog,Task_1u4gdar,Process_1,QBP_DEFAULT_RESOURCE,2020-04-28T15:22:34.102,2020-04-28T15:17:07.393
H,146,ABC-000001,MXML.EnactmentLog,Task_1yczilm,Process_1,QBP_DEFAULT_RESOURCE,2020-04-28T15:31:01.761,2020-04-28T15:22:34.102
C,146,ABC-000001,MXML.EnactmentLog,Task_1xhajjz,Process_1,QBP_DEFAULT_RESOURCE,2020-04-28T15:37:33.223,2020-04-28T15:31:01.761
E,146,ABC-000001,MXML.EnactmentLog,Task_1f0rzqa,Process_1,QBP_DEFAULT_RESOURCE,2020-04-28T15:42:44.936,2020-04-28T15:37:33.223
I,146,ABC-000001,MXML.EnactmentLog,Task_1eucwiz,Process_1,QBP_DEFAULT_RESOURCE,2020-04-28T17:13:51.212,2020-04-28T17:12:51.212
P,146,ABC-000001,MXML.EnactmentLog,Task_0tm4h1h,Process_1,QBP_DEFAULT_RESOURCE,2020-04-28T23:19:30.287,2020-04-28T23:06:43.929
Q,146,DEF-000002,MXML.EnactmentLog,Task_08t6quk,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2020-04-28T23:55:25.055,2020-04-28T23:19:30.287
R,146,DEF-000003,MXML.EnactmentLog,Task_00cy468,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2020-04-29T01:45:23.937,2020-04-28T23:55:25.055
S,146,DEF-000002,MXML.EnactmentLog,Task_0iex542,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2020-04-29T02:27:45.361,2020-04-29T02:25:37.082
T,146,DEF-000001,MXML.EnactmentLog,Task_02gig04,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2020-04-29T02:51:30.958,2020-04-29T02:51:20.396
I,146,ABC-000001,MXML.EnactmentLog,Task_1eucwiz,Process_1,QBP_DEFAULT_RESOURCE,2020-04-29T04:13:31.790,2020-04-29T04:12:31.790
J,146,ABC-000001,MXML.EnactmentLog,Task_17qz3y7,Process_1,QBP_DEFAULT_RESOURCE,2020-04-29T05:44:42.464,2020-04-29T05:20:27.669
K,146,ABC-000001,MXML.EnactmentLog,Task_19qrdf3,Process_1,QBP_DEFAULT_RESOURCE,2020-04-29T06:11:33.170,2020-04-29T06:11:31.170
M,146,ABC-000001,MXML.EnactmentLog,Task_0tkh9qf,Process_1,QBP_DEFAULT_RESOURCE,2020-04-29T06:35:21.450,2020-04-29T06:32:41.084
U,146,GHI-000001,MXML.EnactmentLog,Task_1abbjnw,Process_1,qbp_e79fc9c0-b70d-4c52-acb5-7a2416e6086c,2020-04-29T06:38:09.521,2020-04-29T06:35:21.450
V,146,GHI-000002,MXML.EnactmentLog,Task_0oq0sec,Process_1,qbp_e79fc9c0-b70d-4c52-acb5-7a2416e6086c,2020-04-29T09:30:41.866,2020-04-29T06:38:09.521
X,146,GHI-000001,MXML.EnactmentLog,Task_0qw0y7l,Process_1,qbp_e79fc9c0-b70d-4c52-acb5-7a2416e6086c,2020-04-29T09:34:39.355,2020-04-29T09:30:41.866
R,146,DEF-000003,MXML.EnactmentLog,Task_00cy468,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2020-04-29T16:56:33.332,2020-04-29T11:00:22.282
S,146,DEF-000003,MXML.EnactmentLog,Task_0iex542,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2020-04-29T17:35:02.131,2020-04-29T17:31:56.688
T,146,DEF-000003,MXML.EnactmentLog,Task_02gig04,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2020-04-29T18:10:05.193,2020-04-29T17:57:35.471
A,1460,ABC-000001,MXML.EnactmentLog,Task_1mwrpiw,Process_1,QBP_DEFAULT_RESOURCE,2020-12-23T13:52:20.941,2020-12-23T13:49:36.828
B,1460,ABC-000001,MXML.EnactmentLog,Task_1w88vmv,Process_1,QBP_DEFAULT_RESOURCE,2020-12-23T15:49:41.610,2020-12-23T15:47:47.999
G,1460,ABC-000001,MXML.EnactmentLog,Task_0pf3qxv,Process_1,QBP_DEFAULT_RESOURCE,2020-12-23T17:26:15.968,2020-12-23T17:25:37.357
F,1460,ABC-000001,MXML.EnactmentLog,Task_0dfp9e9,Process_1,QBP_DEFAULT_RESOURCE,2020-12-23T17:29:56.767,2020-12-23T17:26:15.968
D,1460,ABC-000001,MXML.EnactmentLog,Task_1u4gdar,Process_1,QBP_DEFAULT_RESOURCE,2020-12-23T17:35:40.627,2020-12-23T17:29:56.767
H,1460,ABC-000001,MXML.EnactmentLog,Task_1yczilm,Process_1,QBP_DEFAULT_RESOURCE,2020-12-23T17:57:56.089,2020-12-23T17:35:40.627
C,1460,ABC-000001,MXML.EnactmentLog,Task_1xhajjz,Process_1,QBP_DEFAULT_RESOURCE,2020-12-23T18:04:17.578,2020-12-23T17:57:56.089
E,1460,ABC-000001,MXML.EnactmentLog,Task_1f0rzqa,Process_1,QBP_DEFAULT_RESOURCE,2020-12-23T18:08:22.738,2020-12-23T18:04:17.578
I,1460,ABC-000001,MXML.EnactmentLog,Task_1eucwiz,Process_1,QBP_DEFAULT_RESOURCE,2020-12-23T20:31:04.938,2020-12-23T20:30:04.938
P,1460,ABC-000001,MXML.EnactmentLog,Task_0tm4h1h,Process_1,QBP_DEFAULT_RESOURCE,2020-12-24T01:06:58.678,2020-12-24T00:52:28.447
Q,1460,DEF-000003,MXML.EnactmentLog,Task_08t6quk,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2020-12-24T02:37:50.010,2020-12-24T01:06:58.678
R,1460,DEF-000003,MXML.EnactmentLog,Task_00cy468,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2020-12-24T04:30:55.679,2020-12-24T03:58:56.310
S,1460,DEF-000003,MXML.EnactmentLog,Task_0iex542,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2020-12-24T07:06:56.736,2020-12-24T06:33:51.233
T,1460,DEF-000003,MXML.EnactmentLog,Task_02gig04,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2020-12-24T12:55:15.166,2020-12-24T12:39:16.409
A,1461,ABC-000001,MXML.EnactmentLog,Task_1mwrpiw,Process_1,QBP_DEFAULT_RESOURCE,2020-12-23T15:31:54.381,2020-12-23T15:21:42.253
B,1461,ABC-000001,MXML.EnactmentLog,Task_1w88vmv,Process_1,QBP_DEFAULT_RESOURCE,2020-12-23T16:08:26.082,2020-12-23T15:54:44.102
G,1461,ABC-000001,MXML.EnactmentLog,Task_0pf3qxv,Process_1,QBP_DEFAULT_RESOURCE,2020-12-23T18:30:57.596,2020-12-23T18:29:11.577
F,1461,ABC-000001,MXML.EnactmentLog,Task_0dfp9e9,Process_1,QBP_DEFAULT_RESOURCE,2020-12-23T18:35:59.088,2020-12-23T18:30:57.596
D,1461,ABC-000001,MXML.EnactmentLog,Task_1u4gdar,Process_1,QBP_DEFAULT_RESOURCE,2020-12-23T19:02:08.741,2020-12-23T18:35:59.088
H,1461,ABC-000001,MXML.EnactmentLog,Task_1yczilm,Process_1,QBP_DEFAULT_RESOURCE,2020-12-23T19:04:18.155,2020-12-23T19:02:08.741
C,1461,ABC-000001,MXML.EnactmentLog,Task_1xhajjz,Process_1,QBP_DEFAULT_RESOURCE,2020-12-23T19:11:23.813,2020-12-23T19:04:18.155
E,1461,ABC-000001,MXML.EnactmentLog,Task_1f0rzqa,Process_1,QBP_DEFAULT_RESOURCE,2020-12-23T19:14:48.378,2020-12-23T19:11:23.813
I,1461,ABC-000001,MXML.EnactmentLog,Task_1eucwiz,Process_1,QBP_DEFAULT_RESOURCE,2020-12-23T20:32:04.938,2020-12-23T20:31:04.938
P,1461,ABC-000001,MXML.EnactmentLog,Task_0tm4h1h,Process_1,QBP_DEFAULT_RESOURCE,2020-12-24T01:08:42.479,2020-12-24T01:06:58.678
Q,1461,DEF-000003,MXML.EnactmentLog,Task_08t6quk,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2020-12-24T02:56:30.114,2020-12-24T02:37:50.010
R,1461,DEF-000003,MXML.EnactmentLog,Task_00cy468,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2020-12-24T06:05:17.363,2020-12-24T04:33:32.034
S,1461,DEF-000003,MXML.EnactmentLog,Task_0iex542,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2020-12-24T12:08:38.384,2020-12-24T11:30:13.783
T,1461,DEF-000003,MXML.EnactmentLog,Task_02gig04,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2020-12-24T13:12:30.742,2020-12-24T13:11:05.045
A,1462,ABC-000001,MXML.EnactmentLog,Task_1mwrpiw,Process_1,QBP_DEFAULT_RESOURCE,2020-12-23T15:54:44.102,2020-12-23T15:50:41.610
B,1462,ABC-000001,MXML.EnactmentLog,Task_1w88vmv,Process_1,QBP_DEFAULT_RESOURCE,2020-12-23T18:29:11.577,2020-12-23T18:27:10.679
G,1462,ABC-000001,MXML.EnactmentLog,Task_0pf3qxv,Process_1,QBP_DEFAULT_RESOURCE,2020-12-23T20:08:45.113,2020-12-23T20:00:19.663
F,1462,ABC-000001,MXML.EnactmentLog,Task_0dfp9e9,Process_1,QBP_DEFAULT_RESOURCE,2020-12-23T20:11:46.930,2020-12-23T20:08:45.113
D,1462,ABC-000001,MXML.EnactmentLog,Task_1u4gdar,Process_1,QBP_DEFAULT_RESOURCE,2020-12-23T20:13:08.403,2020-12-23T20:11:46.930
H,1462,ABC-000001,MXML.EnactmentLog,Task_1yczilm,Process_1,QBP_DEFAULT_RESOURCE,2020-12-23T20:21:06.743,2020-12-23T20:13:08.403
C,1462,ABC-000001,MXML.EnactmentLog,Task_1xhajjz,Process_1,QBP_DEFAULT_RESOURCE,2020-12-23T20:22:49.829,2020-12-23T20:21:06.743
E,1462,ABC-000001,MXML.EnactmentLog,Task_1f0rzqa,Process_1,QBP_DEFAULT_RESOURCE,2020-12-23T20:28:44.515,2020-12-23T20:22:49.829
P,1462,ABC-000001,MXML.EnactmentLog,Task_0tm4h1h,Process_1,QBP_DEFAULT_RESOURCE,2020-12-24T01:53:13.190,2020-12-24T01:52:06.070
Q,1462,DEF-000003,MXML.EnactmentLog,Task_08t6quk,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2020-12-24T03:58:56.310,2020-12-24T02:56:30.114
R,1462,DEF-000002,MXML.EnactmentLog,Task_00cy468,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2020-12-24T10:47:33.477,2020-12-24T06:10:57.123
S,1462,DEF-000003,MXML.EnactmentLog,Task_0iex542,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2020-12-24T13:03:16.415,2020-12-24T12:58:25.346
T,1462,DEF-000003,MXML.EnactmentLog,Task_02gig04,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2020-12-24T13:52:13.633,2020-12-24T13:48:11.899
I,1462,ABC-000001,MXML.EnactmentLog,Task_1eucwiz,Process_1,QBP_DEFAULT_RESOURCE,2020-12-24T16:46:23.658,2020-12-24T16:45:23.658
P,1462,ABC-000001,MXML.EnactmentLog,Task_0tm4h1h,Process_1,QBP_DEFAULT_RESOURCE,2020-12-24T20:24:26.106,2020-12-24T20:23:00.039
Q,1462,DEF-000001,MXML.EnactmentLog,Task_08t6quk,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2020-12-24T22:06:35.033,2020-12-24T20:24:26.106
R,1462,DEF-000001,MXML.EnactmentLog,Task_00cy468,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2020-12-24T23:56:04.139,2020-12-24T22:06:35.033
S,1462,DEF-000001,MXML.EnactmentLog,Task_0iex542,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2020-12-25T02:21:48.628,2020-12-25T02:18:36.168
T,1462,DEF-000001,MXML.EnactmentLog,Task_02gig04,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2020-12-25T08:52:34.674,2020-12-25T08:23:24.621
I,1462,ABC-000001,MXML.EnactmentLog,Task_1eucwiz,Process_1,QBP_DEFAULT_RESOURCE,2020-12-25T08:53:34.674,2020-12-25T08:52:34.674
J,1462,ABC-000001,MXML.EnactmentLog,Task_17qz3y7,Process_1,QBP_DEFAULT_RESOURCE,2020-12-25T09:12:41.962,2020-12-25T08:53:34.674
K,1462,ABC-000001,MXML.EnactmentLog,Task_19qrdf3,Process_1,QBP_DEFAULT_RESOURCE,2020-12-25T09:12:43.962,2020-12-25T09:12:41.962
L,1462,ABC-000001,MXML.EnactmentLog,Task_0jnkm8s,Process_1,QBP_DEFAULT_RESOURCE,2020-12-25T09:14:52.540,2020-12-25T09:12:43.962
A,1463,ABC-000001,MXML.EnactmentLog,Task_1mwrpiw,Process_1,QBP_DEFAULT_RESOURCE,2020-12-23T18:27:10.679,2020-12-23T18:15:05.729
B,1463,ABC-000001,MXML.EnactmentLog,Task_1w88vmv,Process_1,QBP_DEFAULT_RESOURCE,2020-12-23T20:00:19.663,2020-12-23T19:56:49.732
G,1463,ABC-000001,MXML.EnactmentLog,Task_0pf3qxv,Process_1,QBP_DEFAULT_RESOURCE,2020-12-23T21:37:33.943,2020-12-23T21:29:15.667
F,1463,ABC-000001,MXML.EnactmentLog,Task_0dfp9e9,Process_1,QBP_DEFAULT_RESOURCE,2020-12-23T21:46:33.598,2020-12-23T21:37:33.943
D,1463,ABC-000001,MXML.EnactmentLog,Task_1u4gdar,Process_1,QBP_DEFAULT_RESOURCE,2020-12-23T22:00:15.964,2020-12-23T21:46:33.598
H,1463,ABC-000001,MXML.EnactmentLog,Task_1yczilm,Process_1,QBP_DEFAULT_RESOURCE,2020-12-23T22:02:53.061,2020-12-23T22:00:15.964
C,1463,ABC-000001,MXML.EnactmentLog,Task_1xhajjz,Process_1,QBP_DEFAULT_RESOURCE,2020-12-23T22:15:42.733,2020-12-23T22:02:53.061
E,1463,ABC-000001,MXML.EnactmentLog,Task_1f0rzqa,Process_1,QBP_DEFAULT_RESOURCE,2020-12-23T22:18:57.805,2020-12-23T22:15:42.733
I,1463,ABC-000001,MXML.EnactmentLog,Task_1eucwiz,Process_1,QBP_DEFAULT_RESOURCE,2020-12-24T01:26:27.853,2020-12-24T01:25:27.853
P,1463,ABC-000001,MXML.EnactmentLog,Task_0tm4h1h,Process_1,QBP_DEFAULT_RESOURCE,2020-12-24T02:56:58.432,2020-12-24T02:54:50.390
Q,1463,DEF-000001,MXML.EnactmentLog,Task_08t6quk,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2020-12-24T05:43:32.512,2020-12-24T05:17:55.556
R,1463,DEF-000003,MXML.EnactmentLog,Task_00cy468,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2020-12-24T09:50:35.267,2020-12-24T07:18:07.736
S,1463,DEF-000003,MXML.EnactmentLog,Task_0iex542,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2020-12-24T12:58:25.346,2020-12-24T12:55:15.166
T,1463,DEF-000003,MXML.EnactmentLog,Task_02gig04,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2020-12-24T13:48:11.899,2020-12-24T13:46:46.529
A,1464,ABC-000001,MXML.EnactmentLog,Task_1mwrpiw,Process_1,QBP_DEFAULT_RESOURCE,2020-12-23T19:43:24.252,2020-12-23T19:20:28.800
B,1464,ABC-000001,MXML.EnactmentLog,Task_1w88vmv,Process_1,QBP_DEFAULT_RESOURCE,2020-12-23T20:43:52.838,2020-12-23T20:32:04.938
G,1464,ABC-000001,MXML.EnactmentLog,Task_0pf3qxv,Process_1,QBP_DEFAULT_RESOURCE,2020-12-23T23:06:12.625,2020-12-23T22:54:12.428
F,1464,ABC-000001,MXML.EnactmentLog,Task_0dfp9e9,Process_1,QBP_DEFAULT_RESOURCE,2020-12-23T23:07:46.791,2020-12-23T23:06:12.625
D,1464,ABC-000001,MXML.EnactmentLog,Task_1u4gdar,Process_1,QBP_DEFAULT_RESOURCE,2020-12-23T23:08:29.569,2020-12-23T23:07:46.791
H,1464,ABC-000001,MXML.EnactmentLog,Task_1yczilm,Process_1,QBP_DEFAULT_RESOURCE,2020-12-23T23:14:16.102,2020-12-23T23:08:29.569
C,1464,ABC-000001,MXML.EnactmentLog,Task_1xhajjz,Process_1,QBP_DEFAULT_RESOURCE,2020-12-23T23:18:51.456,2020-12-23T23:14:16.102
E,1464,ABC-000001,MXML.EnactmentLog,Task_1f0rzqa,Process_1,QBP_DEFAULT_RESOURCE,2020-12-23T23:29:53.339,2020-12-23T23:18:51.456
I,1464,ABC-000001,MXML.EnactmentLog,Task_1eucwiz,Process_1,QBP_DEFAULT_RESOURCE,2020-12-24T01:51:06.070,2020-12-24T01:50:06.070
P,1464,ABC-000001,MXML.EnactmentLog,Task_0tm4h1h,Process_1,QBP_DEFAULT_RESOURCE,2020-12-24T02:59:01.197,2020-12-24T02:57:26.140
