task,caseid,user,LogType,case_variant,elementId,processId,resourceCost,resourceId,end_timestamp,start_timestamp
Check Insurance,533,Pharmacy System-000001,MXML.EnactmentLog,9,sid-D859AC4F-3984-4A6B-8366-62B226C4DD53,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,,sid-66F243A5-4165-4803-805B-A5F6BB41B476,2019-03-27T16:22:10.193,2019-03-27T16:22:10.193
Resolve insurance issues manually,533,Technician-000003,MXML.EnactmentLog,9,sid-376F3213-4B1D-4DAB-89CC-60F051627586,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,0.8931180555555557,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-03-27T17:43:43.061,2019-03-27T17:41:34.452
Pick-up,533,Technician-000003,MXML.EnactmentLog,9,sid-6305CEC6-25BA-4B0F-8CF1-2AD6F76D8B9E,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,0.9492361111111111,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-03-27T19:33:22.071,2019-03-27T19:31:05.381
Process drop-off,5330,Technician-000003,MXML.EnactmentLog,2,sid-B116665C-63B7-4D81-A47A-358CE898E122,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,0.4925555555555555,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-04-29T16:01:51.494,2019-04-29T16:00:40.566
Enter prescription details,5330,Technician-000002,MXML.EnactmentLog,2,sid-B9F72F21-DC8A-4873-9E04-B19ED7381ADC,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,1.0031527777777778,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-04-30T19:41:07.769,2019-04-30T19:38:43.315
Check if refill is allowed,5330,Pharmacy System-000001,MXML.EnactmentLog,2,sid-0B0AE587-EE27-414E-A051-D91E1866E1C3,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,,sid-66F243A5-4165-4803-805B-A5F6BB41B476,2019-04-30T19:41:07.769,2019-04-30T19:41:07.769
Check DUR,5330,Pharmacy System-000001,MXML.EnactmentLog,2,sid-2B439B6B-4DD1-4D40-902D-43B7C4F215AB,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,,sid-66F243A5-4165-4803-805B-A5F6BB41B476,2019-04-30T19:41:07.769,2019-04-30T19:41:07.769
Resolve DUR manually,5330,Pharmacist-000001,MXML.EnactmentLog,2,sid-2D8F96BD-C99A-4D36-A951-AC29CB4A1B4A,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,0.21700000000000003,sid-FAF2CD12-620C-4F4C-AE70-862B185EF9BE,2019-04-30T19:41:23.393,2019-04-30T19:41:07.769
Check Insurance,5330,Pharmacy System-000001,MXML.EnactmentLog,2,sid-D859AC4F-3984-4A6B-8366-62B226C4DD53,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,,sid-66F243A5-4165-4803-805B-A5F6BB41B476,2019-04-30T19:41:23.393,2019-04-30T19:41:23.393
Pack the drugs (Production),5330,Technician-000003,MXML.EnactmentLog,2,sid-A4A84A0D-A58B-4650-A3F2-D1967DB8C146,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,1.2283541666666666,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-05-02T13:00:26.370,2019-05-02T12:57:29.487
Check for Quality Assurance,5330,Pharmacist-000001,MXML.EnactmentLog,2,sid-18F562AE-0F3A-489F-8660-38E177904BB0,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,0.9860555555555555,sid-FAF2CD12-620C-4F4C-AE70-862B185EF9BE,2019-05-02T13:01:37.366,2019-05-02T13:00:26.370
Pick-up,5330,Technician-000002,MXML.EnactmentLog,2,sid-6305CEC6-25BA-4B0F-8CF1-2AD6F76D8B9E,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,0.9271041666666666,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-05-03T19:35:39.087,2019-05-03T19:33:25.584
Process drop-off,5331,Technician-000002,MXML.EnactmentLog,1,sid-B116665C-63B7-4D81-A47A-358CE898E122,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,0.6328819444444445,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-04-29T16:06:33.513,2019-04-29T16:05:02.378
Enter prescription details,5331,Technician-000001,MXML.EnactmentLog,1,sid-B9F72F21-DC8A-4873-9E04-B19ED7381ADC,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,1.0363125000000002,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-04-30T19:44:20.695,2019-04-30T19:41:51.466
Check if refill is allowed,5331,Pharmacy System-000001,MXML.EnactmentLog,1,sid-0B0AE587-EE27-414E-A051-D91E1866E1C3,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,,sid-66F243A5-4165-4803-805B-A5F6BB41B476,2019-04-30T19:44:20.695,2019-04-30T19:44:20.695
Check DUR,5331,Pharmacy System-000001,MXML.EnactmentLog,1,sid-2B439B6B-4DD1-4D40-902D-43B7C4F215AB,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,,sid-66F243A5-4165-4803-805B-A5F6BB41B476,2019-04-30T19:44:20.695,2019-04-30T19:44:20.695
Check Insurance,5331,Pharmacy System-000001,MXML.EnactmentLog,1,sid-D859AC4F-3984-4A6B-8366-62B226C4DD53,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,,sid-66F243A5-4165-4803-805B-A5F6BB41B476,2019-04-30T19:44:20.695,2019-04-30T19:44:20.695
Pack the drugs (Production),5331,Technician-000002,MXML.EnactmentLog,1,sid-A4A84A0D-A58B-4650-A3F2-D1967DB8C146,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,1.2512708333333333,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-05-02T13:04:18.631,2019-05-02T13:01:18.448
Check for Quality Assurance,5331,Pharmacist-000001,MXML.EnactmentLog,1,sid-18F562AE-0F3A-489F-8660-38E177904BB0,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,0.8029861111111111,sid-FAF2CD12-620C-4F4C-AE70-862B185EF9BE,2019-05-02T13:05:16.446,2019-05-02T13:04:18.631
Pick-up,5331,Technician-000003,MXML.EnactmentLog,1,sid-6305CEC6-25BA-4B0F-8CF1-2AD6F76D8B9E,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,0.9679513888888889,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-05-03T19:38:01.472,2019-05-03T19:35:42.087
Process drop-off,5332,Technician-000003,MXML.EnactmentLog,1,sid-B116665C-63B7-4D81-A47A-358CE898E122,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,0.6253402777777779,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-04-29T16:11:29.172,2019-04-29T16:09:59.123
Enter prescription details,5332,Technician-000001,MXML.EnactmentLog,1,sid-B9F72F21-DC8A-4873-9E04-B19ED7381ADC,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,1.0662361111111112,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-04-30T19:48:23.495,2019-04-30T19:45:49.957
Check if refill is allowed,5332,Pharmacy System-000001,MXML.EnactmentLog,1,sid-0B0AE587-EE27-414E-A051-D91E1866E1C3,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,,sid-66F243A5-4165-4803-805B-A5F6BB41B476,2019-04-30T19:48:23.495,2019-04-30T19:48:23.495
Check DUR,5332,Pharmacy System-000001,MXML.EnactmentLog,1,sid-2B439B6B-4DD1-4D40-902D-43B7C4F215AB,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,,sid-66F243A5-4165-4803-805B-A5F6BB41B476,2019-04-30T19:48:23.495,2019-04-30T19:48:23.495
Check Insurance,5332,Pharmacy System-000001,MXML.EnactmentLog,1,sid-D859AC4F-3984-4A6B-8366-62B226C4DD53,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,,sid-66F243A5-4165-4803-805B-A5F6BB41B476,2019-04-30T19:48:23.495,2019-04-30T19:48:23.495
Pack the drugs (Production),5332,Technician-000002,MXML.EnactmentLog,1,sid-A4A84A0D-A58B-4650-A3F2-D1967DB8C146,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,1.0985694444444445,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-05-02T13:06:56.825,2019-05-02T13:04:18.631
Check for Quality Assurance,5332,Pharmacist-000001,MXML.EnactmentLog,1,sid-18F562AE-0F3A-489F-8660-38E177904BB0,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,0.8184027777777778,sid-FAF2CD12-620C-4F4C-AE70-862B185EF9BE,2019-05-02T13:07:55.750,2019-05-02T13:06:56.825
Pick-up,5332,Technician-000003,MXML.EnactmentLog,1,sid-6305CEC6-25BA-4B0F-8CF1-2AD6F76D8B9E,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,0.9817222222222222,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-05-03T19:40:22.840,2019-05-03T19:38:01.472
Process drop-off,5333,Technician-000001,MXML.EnactmentLog,3,sid-B116665C-63B7-4D81-A47A-358CE898E122,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,0.6221388888888888,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-04-29T16:12:27.288,2019-04-29T16:10:57.700
Enter prescription details,5333,Technician-000001,MXML.EnactmentLog,3,sid-B9F72F21-DC8A-4873-9E04-B19ED7381ADC,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,1.0379444444444443,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-04-30T19:50:52.959,2019-04-30T19:48:23.495
Check if refill is allowed,5333,Pharmacy System-000001,MXML.EnactmentLog,3,sid-0B0AE587-EE27-414E-A051-D91E1866E1C3,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,,sid-66F243A5-4165-4803-805B-A5F6BB41B476,2019-04-30T19:50:52.959,2019-04-30T19:50:52.959
Check DUR,5333,Pharmacy System-000001,MXML.EnactmentLog,3,sid-2B439B6B-4DD1-4D40-902D-43B7C4F215AB,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,,sid-66F243A5-4165-4803-805B-A5F6BB41B476,2019-04-30T19:50:52.959,2019-04-30T19:50:52.959
Check Insurance,5333,Pharmacy System-000001,MXML.EnactmentLog,3,sid-D859AC4F-3984-4A6B-8366-62B226C4DD53,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,,sid-66F243A5-4165-4803-805B-A5F6BB41B476,2019-04-30T19:50:52.959,2019-04-30T19:50:52.959
Resolve insurance issues manually,5333,Technician-000001,MXML.EnactmentLog,3,sid-376F3213-4B1D-4DAB-89CC-60F051627586,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,0.3062916666666667,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-05-02T13:09:56.020,2019-05-02T13:09:11.914
Pack the drugs (Production),5333,Technician-000001,MXML.EnactmentLog,3,sid-A4A84A0D-A58B-4650-A3F2-D1967DB8C146,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,1.1380000000000001,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-05-03T19:43:28.115,2019-05-03T19:40:44.243
Check for Quality Assurance,5333,Pharmacist-000001,MXML.EnactmentLog,3,sid-18F562AE-0F3A-489F-8660-38E177904BB0,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,0.8852222222222221,sid-FAF2CD12-620C-4F4C-AE70-862B185EF9BE,2019-05-03T19:44:31.851,2019-05-03T19:43:28.115
Pick-up,5333,Technician-000002,MXML.EnactmentLog,3,sid-6305CEC6-25BA-4B0F-8CF1-2AD6F76D8B9E,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,0.9942569444444443,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-05-07T14:55:20.878,2019-05-07T14:52:57.705
Process drop-off,5334,Technician-000001,MXML.EnactmentLog,1,sid-B116665C-63B7-4D81-A47A-358CE898E122,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,0.7226736111111111,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-04-29T16:16:20.381,2019-04-29T16:14:36.316
Enter prescription details,5334,Technician-000001,MXML.EnactmentLog,1,sid-B9F72F21-DC8A-4873-9E04-B19ED7381ADC,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,1.0272569444444446,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-04-30T19:53:20.884,2019-04-30T19:50:52.959
Check if refill is allowed,5334,Pharmacy System-000001,MXML.EnactmentLog,1,sid-0B0AE587-EE27-414E-A051-D91E1866E1C3,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,,sid-66F243A5-4165-4803-805B-A5F6BB41B476,2019-04-30T19:53:20.884,2019-04-30T19:53:20.884
Check DUR,5334,Pharmacy System-000001,MXML.EnactmentLog,1,sid-2B439B6B-4DD1-4D40-902D-43B7C4F215AB,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,,sid-66F243A5-4165-4803-805B-A5F6BB41B476,2019-04-30T19:53:20.884,2019-04-30T19:53:20.884
Check Insurance,5334,Pharmacy System-000001,MXML.EnactmentLog,1,sid-D859AC4F-3984-4A6B-8366-62B226C4DD53,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,,sid-66F243A5-4165-4803-805B-A5F6BB41B476,2019-04-30T19:53:20.884,2019-04-30T19:53:20.884
Pack the drugs (Production),5334,Technician-000002,MXML.EnactmentLog,1,sid-A4A84A0D-A58B-4650-A3F2-D1967DB8C146,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,0.9582638888888889,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-05-02T13:11:31.522,2019-05-02T13:09:13.532
Check for Quality Assurance,5334,Pharmacist-000001,MXML.EnactmentLog,1,sid-18F562AE-0F3A-489F-8660-38E177904BB0,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,0.7720000000000001,sid-FAF2CD12-620C-4F4C-AE70-862B185EF9BE,2019-05-02T13:12:27.106,2019-05-02T13:11:31.522
Pick-up,5334,Technician-000003,MXML.EnactmentLog,1,sid-6305CEC6-25BA-4B0F-8CF1-2AD6F76D8B9E,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,1.01675,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-05-03T19:45:41.879,2019-05-03T19:43:15.467
Process drop-off,5335,Technician-000001,MXML.EnactmentLog,2,sid-B116665C-63B7-4D81-A47A-358CE898E122,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,0.6572986111111111,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-04-29T16:17:55.032,2019-04-29T16:16:20.381
Enter prescription details,5335,Technician-000002,MXML.EnactmentLog,2,sid-B9F72F21-DC8A-4873-9E04-B19ED7381ADC,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,1.0604930555555556,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-04-30T19:55:42.791,2019-04-30T19:53:10.080
Check if refill is allowed,5335,Pharmacy System-000001,MXML.EnactmentLog,2,sid-0B0AE587-EE27-414E-A051-D91E1866E1C3,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,,sid-66F243A5-4165-4803-805B-A5F6BB41B476,2019-04-30T19:55:42.791,2019-04-30T19:55:42.791
Check DUR,5335,Pharmacy System-000001,MXML.EnactmentLog,2,sid-2B439B6B-4DD1-4D40-902D-43B7C4F215AB,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,,sid-66F243A5-4165-4803-805B-A5F6BB41B476,2019-04-30T19:55:42.791,2019-04-30T19:55:42.791
Resolve DUR manually,5335,Pharmacist-000001,MXML.EnactmentLog,2,sid-2D8F96BD-C99A-4D36-A951-AC29CB4A1B4A,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,1.0823611111111113,sid-FAF2CD12-620C-4F4C-AE70-862B185EF9BE,2019-04-30T19:57:00.721,2019-04-30T19:55:42.791
Check Insurance,5335,Pharmacy System-000001,MXML.EnactmentLog,2,sid-D859AC4F-3984-4A6B-8366-62B226C4DD53,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,,sid-66F243A5-4165-4803-805B-A5F6BB41B476,2019-04-30T19:57:00.721,2019-04-30T19:57:00.721
Pack the drugs (Production),5335,Technician-000003,MXML.EnactmentLog,2,sid-A4A84A0D-A58B-4650-A3F2-D1967DB8C146,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,1.2577777777777779,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-05-02T13:17:18.198,2019-05-02T13:14:17.078
Check for Quality Assurance,5335,Pharmacist-000001,MXML.EnactmentLog,2,sid-18F562AE-0F3A-489F-8660-38E177904BB0,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,0.9085277777777778,sid-FAF2CD12-620C-4F4C-AE70-862B185EF9BE,2019-05-02T13:18:56.942,2019-05-02T13:17:51.528
Pick-up,5335,Technician-000003,MXML.EnactmentLog,2,sid-6305CEC6-25BA-4B0F-8CF1-2AD6F76D8B9E,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,1.1087847222222222,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-05-03T19:50:53.848,2019-05-03T19:48:14.183
Process drop-off,5336,Technician-000003,MXML.EnactmentLog,1,sid-B116665C-63B7-4D81-A47A-358CE898E122,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,0.7124097222222223,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-04-29T16:18:27.666,2019-04-29T16:16:45.079
Enter prescription details,5336,Technician-000003,MXML.EnactmentLog,1,sid-B9F72F21-DC8A-4873-9E04-B19ED7381ADC,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,1.086201388888889,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-04-30T19:56:52.317,2019-04-30T19:54:15.904
Check if refill is allowed,5336,Pharmacy System-000001,MXML.EnactmentLog,1,sid-0B0AE587-EE27-414E-A051-D91E1866E1C3,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,,sid-66F243A5-4165-4803-805B-A5F6BB41B476,2019-04-30T19:56:52.317,2019-04-30T19:56:52.317
Check DUR,5336,Pharmacy System-000001,MXML.EnactmentLog,1,sid-2B439B6B-4DD1-4D40-902D-43B7C4F215AB,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,,sid-66F243A5-4165-4803-805B-A5F6BB41B476,2019-04-30T19:56:52.317,2019-04-30T19:56:52.317
Check Insurance,5336,Pharmacy System-000001,MXML.EnactmentLog,1,sid-D859AC4F-3984-4A6B-8366-62B226C4DD53,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,,sid-66F243A5-4165-4803-805B-A5F6BB41B476,2019-04-30T19:56:52.317,2019-04-30T19:56:52.317
Pack the drugs (Production),5336,Technician-000002,MXML.EnactmentLog,1,sid-A4A84A0D-A58B-4650-A3F2-D1967DB8C146,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,1.0851388888888889,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-05-02T13:16:50.547,2019-05-02T13:14:14.287
Check for Quality Assurance,5336,Pharmacist-000001,MXML.EnactmentLog,1,sid-18F562AE-0F3A-489F-8660-38E177904BB0,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,0.8469583333333334,sid-FAF2CD12-620C-4F4C-AE70-862B185EF9BE,2019-05-02T13:17:51.528,2019-05-02T13:16:50.547
Pick-up,5336,Technician-000002,MXML.EnactmentLog,1,sid-6305CEC6-25BA-4B0F-8CF1-2AD6F76D8B9E,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,1.1896041666666666,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-05-03T19:50:53.764,2019-05-03T19:48:02.461
Process drop-off,5337,Technician-000001,MXML.EnactmentLog,4,sid-B116665C-63B7-4D81-A47A-358CE898E122,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,0.6097569444444444,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-04-29T16:19:22.837,2019-04-29T16:17:55.032
Enter prescription details,5337,Technician-000002,MXML.EnactmentLog,4,sid-B9F72F21-DC8A-4873-9E04-B19ED7381ADC,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,1.0134444444444444,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-04-30T19:58:08.727,2019-04-30T19:55:42.791
Check if refill is allowed,5337,Pharmacy System-000001,MXML.EnactmentLog,4,sid-0B0AE587-EE27-414E-A051-D91E1866E1C3,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,,sid-66F243A5-4165-4803-805B-A5F6BB41B476,2019-04-30T19:58:08.727,2019-04-30T19:58:08.727
Check DUR,5337,Pharmacy System-000001,MXML.EnactmentLog,4,sid-2B439B6B-4DD1-4D40-902D-43B7C4F215AB,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,,sid-66F243A5-4165-4803-805B-A5F6BB41B476,2019-04-30T19:58:08.727,2019-04-30T19:58:08.727
Check Insurance,5337,Pharmacy System-000001,MXML.EnactmentLog,4,sid-D859AC4F-3984-4A6B-8366-62B226C4DD53,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,,sid-66F243A5-4165-4803-805B-A5F6BB41B476,2019-04-30T19:58:08.727,2019-04-30T19:58:08.727
Pick-up,5337,Technician-000001,MXML.EnactmentLog,4,sid-6305CEC6-25BA-4B0F-8CF1-2AD6F76D8B9E,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,1.1097777777777778,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-05-02T13:18:42.582,2019-05-02T13:16:02.774
Process drop-off,5338,Technician-000003,MXML.EnactmentLog,1,sid-B116665C-63B7-4D81-A47A-358CE898E122,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,0.6486666666666666,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-04-29T16:20:01.074,2019-04-29T16:18:27.666
Enter prescription details,5338,Technician-000003,MXML.EnactmentLog,1,sid-B9F72F21-DC8A-4873-9E04-B19ED7381ADC,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,1.188361111111111,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-04-30T19:59:43.441,2019-04-30T19:56:52.317
Check if refill is allowed,5338,Pharmacy System-000001,MXML.EnactmentLog,1,sid-0B0AE587-EE27-414E-A051-D91E1866E1C3,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,,sid-66F243A5-4165-4803-805B-A5F6BB41B476,2019-04-30T19:59:43.441,2019-04-30T19:59:43.441
Check DUR,5338,Pharmacy System-000001,MXML.EnactmentLog,1,sid-2B439B6B-4DD1-4D40-902D-43B7C4F215AB,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,,sid-66F243A5-4165-4803-805B-A5F6BB41B476,2019-04-30T19:59:43.441,2019-04-30T19:59:43.441
Check Insurance,5338,Pharmacy System-000001,MXML.EnactmentLog,1,sid-D859AC4F-3984-4A6B-8366-62B226C4DD53,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,,sid-66F243A5-4165-4803-805B-A5F6BB41B476,2019-04-30T19:59:43.441,2019-04-30T19:59:43.441
Pack the drugs (Production),5338,Technician-000001,MXML.EnactmentLog,1,sid-A4A84A0D-A58B-4650-A3F2-D1967DB8C146,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,1.2920416666666668,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-05-02T13:21:48.636,2019-05-02T13:18:42.582
Check for Quality Assurance,5338,Pharmacist-000001,MXML.EnactmentLog,1,sid-18F562AE-0F3A-489F-8660-38E177904BB0,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,0.7568055555555555,sid-FAF2CD12-620C-4F4C-AE70-862B185EF9BE,2019-05-02T13:22:43.126,2019-05-02T13:21:48.636
Pick-up,5338,Technician-000003,MXML.EnactmentLog,1,sid-6305CEC6-25BA-4B0F-8CF1-2AD6F76D8B9E,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,1.1816250000000001,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-05-03T19:56:09.866,2019-05-03T19:53:19.712
Process drop-off,5339,Technician-000001,MXML.EnactmentLog,3,sid-B116665C-63B7-4D81-A47A-358CE898E122,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,0.6394930555555556,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-04-29T16:20:54.924,2019-04-29T16:19:22.837
Enter prescription details,5339,Technician-000002,MXML.EnactmentLog,3,sid-B9F72F21-DC8A-4873-9E04-B19ED7381ADC,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,0.9457708333333333,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-04-30T20:01:49.260,2019-04-30T19:59:33.069
Check if refill is allowed,5339,Pharmacy System-000001,MXML.EnactmentLog,3,sid-0B0AE587-EE27-414E-A051-D91E1866E1C3,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,,sid-66F243A5-4165-4803-805B-A5F6BB41B476,2019-04-30T20:01:49.260,2019-04-30T20:01:49.260
Check DUR,5339,Pharmacy System-000001,MXML.EnactmentLog,3,sid-2B439B6B-4DD1-4D40-902D-43B7C4F215AB,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,,sid-66F243A5-4165-4803-805B-A5F6BB41B476,2019-04-30T20:01:49.260,2019-04-30T20:01:49.260
Check Insurance,5339,Pharmacy System-000001,MXML.EnactmentLog,3,sid-D859AC4F-3984-4A6B-8366-62B226C4DD53,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,,sid-66F243A5-4165-4803-805B-A5F6BB41B476,2019-04-30T20:01:49.260,2019-04-30T20:01:49.260
Resolve insurance issues manually,5339,Technician-000002,MXML.EnactmentLog,3,sid-376F3213-4B1D-4DAB-89CC-60F051627586,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,0.26131249999999995,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-05-02T13:20:59.546,2019-05-02T13:20:21.917
Pack the drugs (Production),5339,Technician-000003,MXML.EnactmentLog,3,sid-A4A84A0D-A58B-4650-A3F2-D1967DB8C146,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,1.0129444444444444,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-05-03T19:53:19.712,2019-05-03T19:50:53.848
Check for Quality Assurance,5339,Pharmacist-000001,MXML.EnactmentLog,3,sid-18F562AE-0F3A-489F-8660-38E177904BB0,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,0.8529861111111111,sid-FAF2CD12-620C-4F4C-AE70-862B185EF9BE,2019-05-03T19:54:21.127,2019-05-03T19:53:19.712
Pick-up,5339,Technician-000002,MXML.EnactmentLog,3,sid-6305CEC6-25BA-4B0F-8CF1-2AD6F76D8B9E,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,1.1773472222222223,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-05-07T15:07:58.233,2019-05-07T15:05:08.695
Process drop-off,534,Technician-000002,MXML.EnactmentLog,1,sid-B116665C-63B7-4D81-A47A-358CE898E122,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,0.5786805555555555,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-03-27T15:00:52.626,2019-03-27T14:59:29.296
